Tested at The Flinders University of South Australia

Cell Name:,CP156R_4R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,72.330
Jsat [Ln J vs. V] (A/m2): ,2.178E+1
Jsat [Ln J vs. V] (mA/cm2): ,2.178E+0
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,1.000



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,3.05576E-2,3.05576E+2,3.05576E+3
9.94950E+0,3.77092E-2,3.77092E+2,3.75188E+3
9.89900E+0,3.98598E-2,3.98598E+2,3.94572E+3
9.84850E+0,4.04997E-2,4.04997E+2,3.98861E+3
9.79800E+0,4.04863E-2,4.04863E+2,3.96685E+3
9.74750E+0,4.00648E-2,4.00648E+2,3.90532E+3
9.69700E+0,3.95260E-2,3.95260E+2,3.83284E+3
9.64650E+0,3.87087E-2,3.87087E+2,3.73403E+3
9.59600E+0,3.77903E-2,3.77903E+2,3.62636E+3
9.54550E+0,3.68938E-2,3.68938E+2,3.52170E+3
9.49500E+0,3.59545E-2,3.59545E+2,3.41388E+3
9.44450E+0,3.49827E-2,3.49827E+2,3.30394E+3
9.39400E+0,3.40872E-2,3.40872E+2,3.20215E+3
9.34350E+0,3.31478E-2,3.31478E+2,3.09717E+3
9.29300E+0,3.22876E-2,3.22876E+2,3.00049E+3
9.24250E+0,3.14236E-2,3.14236E+2,2.90432E+3
9.19200E+0,3.05615E-2,3.05615E+2,2.80921E+3
9.14150E+0,2.97699E-2,2.97699E+2,2.72142E+3
9.09100E+0,2.89841E-2,2.89841E+2,2.63494E+3
9.04050E+0,2.81658E-2,2.81658E+2,2.54633E+3
8.99000E+0,2.74792E-2,2.74792E+2,2.47038E+3
8.93950E+0,2.67706E-2,2.67706E+2,2.39316E+3
8.88900E+0,2.60582E-2,2.60582E+2,2.31631E+3
8.83850E+0,2.54335E-2,2.54335E+2,2.24794E+3
8.78800E+0,2.48013E-2,2.48012E+2,2.17953E+3
8.73750E+0,2.42109E-2,2.42109E+2,2.11543E+3
8.68700E+0,2.36445E-2,2.36445E+2,2.05399E+3
8.63650E+0,2.30665E-2,2.30665E+2,1.99214E+3
8.58600E+0,2.25277E-2,2.25277E+2,1.93423E+3
8.53550E+0,2.20184E-2,2.20184E+2,1.87938E+3
8.48500E+0,2.15311E-2,2.15311E+2,1.82691E+3
8.43450E+0,2.10609E-2,2.10609E+2,1.77638E+3
8.38400E+0,2.05927E-2,2.05927E+2,1.72649E+3
8.33350E+0,2.01397E-2,2.01397E+2,1.67834E+3
8.28300E+0,1.97239E-2,1.97239E+2,1.63373E+3
8.23250E+0,1.93043E-2,1.93043E+2,1.58922E+3
8.18200E+0,1.89152E-2,1.89152E+2,1.54764E+3
8.13150E+0,1.85404E-2,1.85404E+2,1.50761E+3
8.08100E+0,1.81923E-2,1.81923E+2,1.47012E+3
8.03050E+0,1.78299E-2,1.78299E+2,1.43183E+3
7.98000E+0,1.74856E-2,1.74856E+2,1.39535E+3
7.92950E+0,1.71776E-2,1.71776E+2,1.36210E+3
7.87900E+0,1.68972E-2,1.68972E+2,1.33133E+3
7.82850E+0,1.65691E-2,1.65691E+2,1.29712E+3
7.77800E+0,1.62334E-2,1.62334E+2,1.26264E+3
7.72750E+0,1.59092E-2,1.59092E+2,1.22938E+3
7.67700E+0,1.56650E-2,1.56650E+2,1.20261E+3
7.62650E+0,1.53828E-2,1.53828E+2,1.17317E+3
