Tested at The Flinders University of South Australia

Cell Name:,CP156X_5
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,98.531
Jsat [Ln J vs. V] (A/m2): ,9.177E+0
Jsat [Ln J vs. V] (mA/cm2): ,9.177E-1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.980



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,5.27763E-3,5.27763E+1,5.27763E+2
9.94950E+0,4.46034E-3,4.46033E+1,4.43781E+2
9.89900E+0,4.43363E-3,4.43363E+1,4.38885E+2
9.84850E+0,4.39930E-3,4.39930E+1,4.33265E+2
9.79800E+0,4.25816E-3,4.25816E+1,4.17214E+2
9.74750E+0,4.11892E-3,4.11892E+1,4.01492E+2
9.69700E+0,3.94440E-3,3.94440E+1,3.82488E+2
9.64650E+0,3.87001E-3,3.87001E+1,3.73321E+2
9.59600E+0,3.82519E-3,3.82519E+1,3.67065E+2
9.54550E+0,3.76892E-3,3.76892E+1,3.59762E+2
9.49500E+0,3.71361E-3,3.71361E+1,3.52607E+2
9.44450E+0,3.66116E-3,3.66116E+1,3.45778E+2
9.39400E+0,3.62396E-3,3.62396E+1,3.40435E+2
9.34350E+0,3.56197E-3,3.56197E+1,3.32813E+2
9.29300E+0,3.51906E-3,3.51906E+1,3.27026E+2
9.24250E+0,3.47042E-3,3.47042E+1,3.20754E+2
9.19200E+0,3.42083E-3,3.42083E+1,3.14443E+2
9.14150E+0,3.37982E-3,3.37982E+1,3.08966E+2
9.09100E+0,3.34168E-3,3.34168E+1,3.03792E+2
9.04050E+0,3.25871E-3,3.25870E+1,2.94603E+2
8.99000E+0,3.18909E-3,3.18909E+1,2.86699E+2
8.93950E+0,3.16143E-3,3.16143E+1,2.82616E+2
8.88900E+0,3.11279E-3,3.11279E+1,2.76696E+2
8.83850E+0,3.06797E-3,3.06797E+1,2.71163E+2
8.78800E+0,3.00884E-3,3.00884E+1,2.64417E+2
8.73750E+0,2.95830E-3,2.95830E+1,2.58481E+2
8.68700E+0,2.94209E-3,2.94208E+1,2.55579E+2
8.63650E+0,2.89059E-3,2.89059E+1,2.49646E+2
8.58600E+0,2.84004E-3,2.84004E+1,2.43846E+2
8.53550E+0,2.77042E-3,2.77042E+1,2.36470E+2
8.48500E+0,2.75040E-3,2.75040E+1,2.33371E+2
8.43450E+0,2.71702E-3,2.71702E+1,2.29167E+2
8.38400E+0,2.68650E-3,2.68650E+1,2.25236E+2
8.33350E+0,2.65980E-3,2.65980E+1,2.21654E+2
8.28300E+0,2.62737E-3,2.62737E+1,2.17625E+2
8.23250E+0,2.57778E-3,2.57778E+1,2.12216E+2
8.18200E+0,2.53964E-3,2.53964E+1,2.07793E+2
8.13150E+0,2.48814E-3,2.48814E+1,2.02323E+2
8.08100E+0,2.43568E-3,2.43568E+1,1.96828E+2
