Tested at The Flinders University of South Australia

Cell Name:,CP156R_3
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,252.638
Jsat [Ln J vs. V] (A/m2): ,2.839E+1
Jsat [Ln J vs. V] (mA/cm2): ,2.839E+0
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.986



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
-1.00000E+0,2.47002E-4,2.47002E+0,-2.47002E+0
-9.44500E-1,2.52724E-4,2.52724E+0,-2.38698E+0
-8.89000E-1,2.52724E-4,2.52724E+0,-2.24671E+0
-8.33500E-1,2.53677E-4,2.53677E+0,-2.11440E+0
-7.78000E-1,2.57492E-4,2.57492E+0,-2.00329E+0
-7.22000E-1,2.62260E-4,2.62260E+0,-1.89352E+0
-6.66500E-1,2.63214E-4,2.63214E+0,-1.75432E+0
-6.11000E-1,2.66075E-4,2.66075E+0,-1.62572E+0
-5.55500E-1,2.67029E-4,2.67029E+0,-1.48334E+0
-5.00000E-1,2.69890E-4,2.69890E+0,-1.34945E+0
-4.44500E-1,2.69890E-4,2.69890E+0,-1.19966E+0
-3.89000E-1,2.72751E-4,2.72751E+0,-1.06100E+0
-3.33500E-1,2.72751E-4,2.72751E+0,-9.09624E-1
-2.78000E-1,2.76566E-4,2.76566E+0,-7.68852E-1
-2.22000E-1,2.76566E-4,2.76566E+0,-6.13976E-1
-1.66500E-1,2.76566E-4,2.76566E+0,-4.60482E-1
-1.11000E-1,2.79427E-4,2.79427E+0,-3.10164E-1
-5.55000E-2,2.81334E-4,2.81334E+0,-1.56140E-1
0.00000E+0,2.79427E-4,2.79427E+0,0.00000E+0
5.55000E-2,2.81334E-4,2.81334E+0,1.56140E-1
1.11000E-1,2.82288E-4,2.82288E+0,3.13339E-1
1.66500E-1,2.82288E-4,2.82288E+0,4.70009E-1
2.22000E-1,2.83241E-4,2.83241E+0,6.28796E-1
2.78000E-1,2.85149E-4,2.85149E+0,7.92713E-1
3.33500E-1,2.85149E-4,2.85149E+0,9.50971E-1
3.89000E-1,2.88010E-4,2.88010E+0,1.12036E+0
4.44500E-1,2.91824E-4,2.91824E+0,1.29716E+0
5.00000E-1,2.95639E-4,2.95639E+0,1.47819E+0
5.55500E-1,3.04222E-4,3.04222E+0,1.68995E+0
6.11000E-1,3.10898E-4,3.10898E+0,1.89959E+0
6.66500E-1,3.22342E-4,3.22342E+0,2.14841E+0
7.22000E-1,3.49999E-4,3.49999E+0,2.52699E+0
7.78000E-1,3.98636E-4,3.98636E+0,3.10139E+0
8.33500E-1,4.56810E-4,4.56810E+0,3.80751E+0
8.89000E-1,5.07355E-4,5.07355E+0,4.51038E+0
9.44500E-1,5.91278E-4,5.91278E+0,5.58462E+0
1.00000E+0,5.86510E-4,5.86510E+0,5.86510E+0
1.05550E+0,5.31197E-4,5.31197E+0,5.60678E+0
1.11100E+0,2.08597E-2,2.08597E+2,2.31751E+2
1.16650E+0,2.68145E-2,2.68145E+2,3.12791E+2
1.22200E+0,6.40106E-3,6.40106E+1,7.82210E+1
1.27800E+0,9.82285E-4,9.82285E+0,1.25536E+1
1.33350E+0,9.24110E-4,9.24110E+0,1.23230E+1
1.38900E+0,8.11577E-4,8.11577E+0,1.12728E+1
1.44450E+0,7.43866E-4,7.43866E+0,1.07451E+1
1.50000E+0,7.17163E-4,7.17163E+0,1.07574E+1
1.55550E+0,6.98090E-4,6.98090E+0,1.08588E+1
1.61100E+0,6.36101E-4,6.36101E+0,1.02476E+1
1.66650E+0,6.23703E-4,6.23703E+0,1.03940E+1
1.72200E+0,5.68390E-4,5.68390E+0,9.78767E+0
1.77800E+0,5.25475E-4,5.25474E+0,9.34294E+0
1.83350E+0,5.14984E-4,5.14984E+0,9.44223E+0
1.88900E+0,5.00679E-4,5.00679E+0,9.45783E+0
1.94450E+0,5.00679E-4,5.00679E+0,9.73570E+0
2.00000E+0,4.73976E-4,4.73976E+0,9.47952E+0
2.05550E+0,4.82559E-4,4.82559E+0,9.91900E+0
2.11100E+0,4.61578E-4,4.61578E+0,9.74392E+0
2.16650E+0,4.57764E-4,4.57764E+0,9.91745E+0
2.22200E+0,4.47273E-4,4.47273E+0,9.93841E+0
2.27800E+0,4.45366E-4,4.45366E+0,1.01454E+1
2.33350E+0,4.45366E-4,4.45366E+0,1.03926E+1
2.38900E+0,4.53949E-4,4.53949E+0,1.08448E+1
2.44450E+0,4.61578E-4,4.61578E+0,1.12833E+1
2.50000E+0,4.74930E-4,4.74930E+0,1.18732E+1
2.55550E+0,4.45366E-4,4.45366E+0,1.13813E+1
2.61100E+0,4.35829E-4,4.35829E+0,1.13795E+1
2.66650E+0,4.33922E-4,4.33922E+0,1.15705E+1
2.72200E+0,4.40597E-4,4.40597E+0,1.19931E+1
2.77800E+0,4.35829E-4,4.35829E+0,1.21073E+1
2.83350E+0,4.73022E-4,4.73022E+0,1.34031E+1
2.88900E+0,4.57764E-4,4.57764E+0,1.32248E+1
2.94450E+0,4.63486E-4,4.63486E+0,1.36473E+1
3.00000E+0,4.54903E-4,4.54903E+0,1.36471E+1
3.05550E+0,4.64439E-4,4.64439E+0,1.41909E+1
3.11100E+0,4.76837E-4,4.76837E+0,1.48344E+1
3.16650E+0,4.89235E-4,4.89235E+0,1.54916E+1
3.22200E+0,4.77791E-4,4.77791E+0,1.53944E+1
3.27800E+0,4.94003E-4,4.94003E+0,1.61934E+1
3.33350E+0,4.73976E-4,4.73976E+0,1.58000E+1
3.38900E+0,4.68254E-4,4.68254E+0,1.58691E+1
3.44450E+0,4.94003E-4,4.94003E+0,1.70159E+1
3.50000E+0,4.91142E-4,4.91142E+0,1.71900E+1
3.55550E+0,4.87328E-4,4.87328E+0,1.73269E+1
3.61100E+0,5.06401E-4,5.06401E+0,1.82861E+1
3.66650E+0,4.96864E-4,4.96864E+0,1.82175E+1
3.72200E+0,4.99725E-4,4.99725E+0,1.85998E+1
3.77800E+0,4.99725E-4,4.99725E+0,1.88796E+1
3.83350E+0,5.06401E-4,5.06401E+0,1.94129E+1
3.88900E+0,5.12123E-4,5.12123E+0,1.99165E+1
3.94450E+0,5.22613E-4,5.22613E+0,2.06145E+1
4.00000E+0,5.47409E-4,5.47409E+0,2.18964E+1
4.05550E+0,5.72205E-4,5.72205E+0,2.32058E+1
4.11100E+0,5.63621E-4,5.63621E+0,2.31705E+1
4.16650E+0,5.63621E-4,5.63621E+0,2.34833E+1
4.22200E+0,4.50134E-4,4.50134E+0,1.90047E+1
4.27800E+0,4.08173E-4,4.08173E+0,1.74616E+1
4.33350E+0,4.10080E-4,4.10080E+0,1.77708E+1
4.38900E+0,4.18663E-4,4.18663E+0,1.83751E+1
4.44450E+0,4.25339E-4,4.25339E+0,1.89042E+1
4.50000E+0,4.45366E-4,4.45366E+0,2.00415E+1
4.55550E+0,4.35829E-4,4.35829E+0,1.98542E+1
4.61100E+0,4.38690E-4,4.38690E+0,2.02280E+1
4.66650E+0,4.52042E-4,4.52042E+0,2.10945E+1
4.72200E+0,4.87328E-4,4.87328E+0,2.30116E+1
4.77800E+0,4.94003E-4,4.94003E+0,2.36035E+1
4.83350E+0,5.02586E-4,5.02586E+0,2.42925E+1
4.88900E+0,5.02586E-4,5.02586E+0,2.45714E+1
4.94450E+0,5.12123E-4,5.12123E+0,2.53219E+1
5.00000E+0,5.16891E-4,5.16891E+0,2.58446E+1
5.05550E+0,5.12123E-4,5.12123E+0,2.58904E+1
5.11100E+0,5.32150E-4,5.32150E+0,2.71982E+1
5.16650E+0,5.54085E-4,5.54085E+0,2.86268E+1
5.22200E+0,5.61714E-4,5.61714E+0,2.93327E+1
5.27800E+0,5.88417E-4,5.88417E+0,3.10567E+1
5.33350E+0,6.16074E-4,6.16074E+0,3.28583E+1
5.38900E+0,6.22749E-4,6.22749E+0,3.35600E+1
5.44450E+0,6.19888E-4,6.19888E+0,3.37498E+1
5.50000E+0,6.45637E-4,6.45637E+0,3.55101E+1
5.55550E+0,6.69479E-4,6.69479E+0,3.71929E+1
5.61100E+0,6.90460E-4,6.90460E+0,3.87417E+1
5.66650E+0,7.00951E-4,7.00951E+0,3.97194E+1
5.72200E+0,7.07626E-4,7.07626E+0,4.04904E+1
5.77800E+0,7.39098E-4,7.39098E+0,4.27051E+1
5.83350E+0,7.62939E-4,7.62939E+0,4.45061E+1
5.88900E+0,7.82967E-4,7.82967E+0,4.61089E+1
5.94450E+0,8.18253E-4,8.18253E+0,4.86410E+1
6.00000E+0,8.60214E-4,8.60214E+0,5.16129E+1
6.05550E+0,8.91685E-4,8.91685E+0,5.39960E+1
6.11100E+0,9.49860E-4,9.49860E+0,5.80459E+1
6.16650E+0,9.95636E-4,9.95636E+0,6.13959E+1
6.22200E+0,1.03855E-3,1.03855E+1,6.46186E+1
6.27800E+0,1.07765E-3,1.07765E+1,6.76550E+1
