Tested at The Flinders University of South Australia

Cell Name:,CP156Q_3R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,91.144
Jsat [Ln J vs. V] (A/m2): ,6.302E+1
Jsat [Ln J vs. V] (mA/cm2): ,6.302E+0
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,1.000



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,2.67372E-2,2.67372E+2,2.67372E+3
9.94950E+0,3.37524E-2,3.37524E+2,3.35820E+3
9.89900E+0,3.58219E-2,3.58219E+2,3.54601E+3
9.84850E+0,3.66249E-2,3.66249E+2,3.60700E+3
9.79800E+0,3.68547E-2,3.68547E+2,3.61103E+3
9.74750E+0,3.68843E-2,3.68843E+2,3.59530E+3
9.69700E+0,3.66545E-2,3.66545E+2,3.55438E+3
9.64650E+0,3.64037E-2,3.64037E+2,3.51168E+3
9.59600E+0,3.60079E-2,3.60079E+2,3.45532E+3
9.54550E+0,3.56045E-2,3.56045E+2,3.39863E+3
9.49500E+0,3.51810E-2,3.51810E+2,3.34044E+3
9.44450E+0,3.46546E-2,3.46546E+2,3.27296E+3
9.39400E+0,3.40939E-2,3.40939E+2,3.20278E+3
9.34350E+0,3.34454E-2,3.34454E+2,3.12497E+3
9.29300E+0,3.28770E-2,3.28770E+2,3.05526E+3
9.24250E+0,3.22418E-2,3.22418E+2,2.97995E+3
9.19200E+0,3.16267E-2,3.16267E+2,2.90713E+3
9.14150E+0,3.10564E-2,3.10564E+2,2.83902E+3
9.09100E+0,3.04346E-2,3.04346E+2,2.76681E+3
9.04050E+0,2.98557E-2,2.98557E+2,2.69911E+3
8.99000E+0,2.92396E-2,2.92396E+2,2.62864E+3
8.93950E+0,2.86293E-2,2.86293E+2,2.55932E+3
8.88900E+0,2.80361E-2,2.80361E+2,2.49213E+3
8.83850E+0,2.74029E-2,2.74029E+2,2.42200E+3
8.78800E+0,2.68688E-2,2.68688E+2,2.36123E+3
8.73750E+0,2.63195E-2,2.63195E+2,2.29967E+3
8.68700E+0,2.57912E-2,2.57912E+2,2.24048E+3
8.63650E+0,2.52647E-2,2.52647E+2,2.18199E+3
8.58600E+0,2.47650E-2,2.47650E+2,2.12632E+3
8.53550E+0,2.42758E-2,2.42758E+2,2.07206E+3
8.48500E+0,2.37865E-2,2.37865E+2,2.01829E+3
8.43450E+0,2.33240E-2,2.33240E+2,1.96726E+3
8.38400E+0,2.28748E-2,2.28748E+2,1.91783E+3
8.33350E+0,2.24609E-2,2.24609E+2,1.87178E+3
8.28300E+0,2.20184E-2,2.20184E+2,1.82379E+3
8.23250E+0,2.15702E-2,2.15702E+2,1.77577E+3
8.18200E+0,2.11325E-2,2.11325E+2,1.72906E+3
8.13150E+0,2.07462E-2,2.07462E+2,1.68698E+3
8.08100E+0,2.03362E-2,2.03362E+2,1.64336E+3
8.03050E+0,1.99528E-2,1.99528E+2,1.60231E+3
7.98000E+0,1.96056E-2,1.96056E+2,1.56453E+3
7.92950E+0,1.92366E-2,1.92366E+2,1.52536E+3
7.87900E+0,1.89114E-2,1.89114E+2,1.49003E+3
7.82850E+0,1.85490E-2,1.85490E+2,1.45211E+3
7.77800E+0,1.82238E-2,1.82238E+2,1.41744E+3
7.72750E+0,1.78900E-2,1.78900E+2,1.38245E+3
7.67700E+0,1.75953E-2,1.75953E+2,1.35079E+3
7.62650E+0,1.72634E-2,1.72634E+2,1.31659E+3
7.57600E+0,1.69563E-2,1.69563E+2,1.28461E+3
7.52550E+0,1.66826E-2,1.66826E+2,1.25545E+3
7.47500E+0,1.64013E-2,1.64013E+2,1.22600E+3
7.42450E+0,1.61505E-2,1.61505E+2,1.19909E+3
7.37400E+0,1.58653E-2,1.58653E+2,1.16991E+3
7.32300E+0,1.55993E-2,1.55993E+2,1.14233E+3
7.27250E+0,1.53589E-2,1.53589E+2,1.11698E+3
7.22200E+0,1.51033E-2,1.51033E+2,1.09076E+3
7.17150E+0,1.48621E-2,1.48621E+2,1.06583E+3
7.12100E+0,1.45998E-2,1.45998E+2,1.03965E+3
7.07050E+0,1.43661E-2,1.43661E+2,1.01576E+3
7.02000E+0,1.41296E-2,1.41296E+2,9.91901E+2
6.96950E+0,1.38807E-2,1.38807E+2,9.67417E+2
6.91900E+0,1.36442E-2,1.36442E+2,9.44044E+2
6.86850E+0,1.34087E-2,1.34087E+2,9.20974E+2
6.81800E+0,1.31760E-2,1.31760E+2,8.98337E+2
6.76750E+0,1.29547E-2,1.29547E+2,8.76710E+2
6.71700E+0,1.27573E-2,1.27573E+2,8.56908E+2
6.66650E+0,1.25275E-2,1.25275E+2,8.35144E+2
6.61600E+0,1.23072E-2,1.23072E+2,8.14242E+2
6.56550E+0,1.21012E-2,1.21012E+2,7.94502E+2
6.51500E+0,1.18780E-2,1.18780E+2,7.73852E+2
6.46450E+0,1.16730E-2,1.16730E+2,7.54599E+2
6.41400E+0,1.14565E-2,1.14565E+2,7.34819E+2
6.36350E+0,1.12562E-2,1.12562E+2,7.16290E+2
6.31300E+0,1.10598E-2,1.10598E+2,6.98203E+2
6.26250E+0,1.08681E-2,1.08681E+2,6.80613E+2
6.21200E+0,1.06525E-2,1.06525E+2,6.61736E+2
6.16150E+0,1.04542E-2,1.04542E+2,6.44134E+2
6.11100E+0,1.02797E-2,1.02797E+2,6.28190E+2
6.06050E+0,1.00870E-2,1.00870E+2,6.11323E+2
6.01000E+0,9.89914E-3,9.89914E+1,5.94938E+2
5.95950E+0,9.72080E-3,9.72080E+1,5.79311E+2
5.90900E+0,9.53865E-3,9.53865E+1,5.63639E+2
5.85850E+0,9.34792E-3,9.34792E+1,5.47648E+2
5.80800E+0,9.17816E-3,9.17816E+1,5.33068E+2
5.75750E+0,9.00364E-3,9.00364E+1,5.18385E+2
5.70700E+0,8.82530E-3,8.82530E+1,5.03660E+2
5.65650E+0,8.64696E-3,8.64697E+1,4.89116E+2
5.60600E+0,8.47244E-3,8.47244E+1,4.74965E+2
5.55550E+0,8.30936E-3,8.30936E+1,4.61627E+2
5.50500E+0,8.14629E-3,8.14629E+1,4.48453E+2
5.45450E+0,7.98702E-3,7.98702E+1,4.35652E+2
5.40400E+0,7.83157E-3,7.83157E+1,4.23218E+2
5.35350E+0,7.67326E-3,7.67326E+1,4.10788E+2
5.30300E+0,7.51209E-3,7.51209E+1,3.98366E+2
5.25250E+0,7.35569E-3,7.35569E+1,3.86358E+2
5.20200E+0,7.20310E-3,7.20310E+1,3.74705E+2
5.15150E+0,7.05242E-3,7.05242E+1,3.63306E+2
5.10100E+0,6.89697E-3,6.89697E+1,3.51815E+2
5.05050E+0,6.74915E-3,6.74915E+1,3.40866E+2
5.00000E+0,6.59370E-3,6.59370E+1,3.29685E+2
4.94950E+0,6.44398E-3,6.44398E+1,3.18945E+2
4.89900E+0,6.29425E-3,6.29425E+1,3.08355E+2
4.84850E+0,6.14834E-3,6.14834E+1,2.98102E+2
4.79800E+0,6.01101E-3,6.01101E+1,2.88408E+2
4.74750E+0,5.86891E-3,5.86891E+1,2.78627E+2
4.69700E+0,5.73349E-3,5.73349E+1,2.69302E+2
4.64650E+0,5.59616E-3,5.59616E+1,2.60026E+2
4.59600E+0,5.45978E-3,5.45978E+1,2.50932E+2
4.54550E+0,5.32150E-3,5.32150E+1,2.41889E+2
4.49500E+0,5.18704E-3,5.18704E+1,2.33157E+2
4.44450E+0,5.05543E-3,5.05543E+1,2.24688E+2
4.39400E+0,4.92287E-3,4.92287E+1,2.16311E+2
4.34350E+0,4.79793E-3,4.79793E+1,2.08398E+2
4.29300E+0,4.67110E-3,4.67110E+1,2.00530E+2
4.24250E+0,4.54807E-3,4.54807E+1,1.92952E+2
4.19200E+0,4.42505E-3,4.42505E+1,1.85498E+2
4.14150E+0,4.30107E-3,4.30107E+1,1.78129E+2
4.09100E+0,4.18091E-3,4.18091E+1,1.71041E+2
4.04050E+0,4.06170E-3,4.06170E+1,1.64113E+2
3.99000E+0,3.94440E-3,3.94440E+1,1.57381E+2
3.93950E+0,3.82805E-3,3.82805E+1,1.50806E+2
3.88900E+0,3.71456E-3,3.71456E+1,1.44459E+2
3.83850E+0,3.59821E-3,3.59821E+1,1.38117E+2
3.78800E+0,3.48186E-3,3.48186E+1,1.31893E+2
3.73750E+0,3.37505E-3,3.37505E+1,1.26143E+2
3.68700E+0,3.26920E-3,3.26920E+1,1.20535E+2
3.63650E+0,3.16429E-3,3.16429E+1,1.15069E+2
3.58600E+0,3.06606E-3,3.06606E+1,1.09949E+2
3.53550E+0,2.96497E-3,2.96497E+1,1.04827E+2
3.48500E+0,2.86770E-3,2.86770E+1,9.99393E+1
3.43450E+0,2.77615E-3,2.77615E+1,9.53467E+1
3.38400E+0,2.67696E-3,2.67696E+1,9.05885E+1
3.33350E+0,2.58255E-3,2.58255E+1,8.60893E+1
3.28300E+0,2.49195E-3,2.49195E+1,8.18108E+1
3.23250E+0,2.39468E-3,2.39468E+1,7.74079E+1
3.18200E+0,2.30026E-3,2.30026E+1,7.31943E+1
3.13150E+0,2.20871E-3,2.20871E+1,6.91658E+1
3.08100E+0,2.12193E-3,2.12193E+1,6.53765E+1
3.03050E+0,2.03991E-3,2.03991E+1,6.18194E+1
2.98000E+0,1.95312E-3,1.95312E+1,5.82031E+1
2.92950E+0,1.87111E-3,1.87111E+1,5.48141E+1
2.87900E+0,1.79291E-3,1.79291E+1,5.16178E+1
2.82850E+0,1.71185E-3,1.71184E+1,4.84195E+1
2.77800E+0,1.63269E-3,1.63269E+1,4.53561E+1
2.72750E+0,1.56021E-3,1.56021E+1,4.25548E+1
2.67700E+0,1.49155E-3,1.49155E+1,3.99287E+1
2.62650E+0,1.42193E-3,1.42193E+1,3.73469E+1
2.57600E+0,1.35612E-3,1.35612E+1,3.49338E+1
2.52550E+0,1.28841E-3,1.28841E+1,3.25389E+1
2.47450E+0,1.22547E-3,1.22547E+1,3.03243E+1
2.42400E+0,1.16539E-3,1.16539E+1,2.82491E+1
2.37350E+0,1.10340E-3,1.10340E+1,2.61892E+1
2.32300E+0,1.04713E-3,1.04713E+1,2.43249E+1
2.27250E+0,9.89914E-4,9.89914E+0,2.24958E+1
2.22200E+0,9.34601E-4,9.34601E+0,2.07668E+1
2.17150E+0,8.85010E-4,8.85010E+0,1.92180E+1
2.12100E+0,8.34465E-4,8.34465E+0,1.76990E+1
2.07050E+0,7.85828E-4,7.85828E+0,1.62706E+1
2.02000E+0,7.39098E-4,7.39098E+0,1.49298E+1
1.96950E+0,6.94275E-4,6.94275E+0,1.36737E+1
1.91900E+0,6.58035E-4,6.58035E+0,1.26277E+1
1.86850E+0,6.19888E-4,6.19888E+0,1.15826E+1
1.81800E+0,5.83649E-4,5.83649E+0,1.06107E+1
1.76750E+0,5.51224E-4,5.51224E+0,9.74288E+0
1.71700E+0,5.19753E-4,5.19752E+0,8.92415E+0
1.66650E+0,4.87328E-4,4.87328E+0,8.12131E+0
1.61600E+0,4.64439E-4,4.64439E+0,7.50534E+0
1.56550E+0,4.38690E-4,4.38690E+0,6.86770E+0
1.51500E+0,4.18663E-4,4.18663E+0,6.34274E+0
1.46450E+0,3.95775E-4,3.95775E+0,5.79612E+0
1.41400E+0,3.75748E-4,3.75748E+0,5.31307E+0
1.36350E+0,3.55721E-4,3.55720E+0,4.85025E+0
1.31300E+0,3.39508E-4,3.39508E+0,4.45774E+0
1.26250E+0,3.24249E-4,3.24249E+0,4.09365E+0
1.21200E+0,3.10898E-4,3.10898E+0,3.76808E+0
1.16150E+0,2.97546E-4,2.97546E+0,3.45600E+0
1.11100E+0,2.88010E-4,2.88010E+0,3.19979E+0
1.06050E+0,2.78473E-4,2.78473E+0,2.95321E+0
1.01000E+0,2.65122E-4,2.65121E+0,2.67773E+0
9.59500E-1,2.58446E-4,2.58446E+0,2.47979E+0
9.09000E-1,2.49863E-4,2.49863E+0,2.27125E+0
8.58500E-1,2.39372E-4,2.39372E+0,2.05501E+0
8.08000E-1,2.35558E-4,2.35558E+0,1.90331E+0
7.57500E-1,2.30789E-4,2.30789E+0,1.74823E+0
7.07000E-1,2.27928E-4,2.27928E+0,1.61145E+0
6.56500E-1,2.24113E-4,2.24113E+0,1.47131E+0
6.06000E-1,2.23160E-4,2.23160E+0,1.35235E+0
5.55500E-1,2.21252E-4,2.21252E+0,1.22906E+0
5.05000E-1,2.17438E-4,2.17438E+0,1.09806E+0
4.54500E-1,2.11716E-4,2.11716E+0,9.62248E-1
4.04000E-1,2.14577E-4,2.14577E+0,8.66890E-1
3.53500E-1,2.16484E-4,2.16484E+0,7.65271E-1
3.03000E-1,2.13623E-4,2.13623E+0,6.47278E-1
2.52500E-1,2.10762E-4,2.10762E+0,5.32174E-1
2.02000E-1,2.09808E-4,2.09808E+0,4.23813E-1
1.51500E-1,2.06947E-4,2.06947E+0,3.13525E-1
1.01000E-1,2.06947E-4,2.06947E+0,2.09017E-1
5.05000E-2,2.07901E-4,2.07901E+0,1.04990E-1
0.00000E+0,2.06947E-4,2.06947E+0,0.00000E+0
1.00000E+1,2.34995E-2,2.34995E+2,2.34995E+3
