Tested at The Flinders University of South Australia

Cell Name:,CP156U_2R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,-89.570
Jsat [Ln J vs. V] (A/m2): ,1.788E+5
Jsat [Ln J vs. V] (mA/cm2): ,1.788E+4
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.998



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,1.81456E-2,1.81456E+2,1.81456E+3
9.94950E+0,2.19584E-2,2.19584E+2,2.18475E+3
9.89900E+0,2.29416E-2,2.29416E+2,2.27099E+3
9.84850E+0,2.34737E-2,2.34737E+2,2.31181E+3
9.79800E+0,2.39048E-2,2.39048E+2,2.34219E+3
9.74750E+0,2.43826E-2,2.43826E+2,2.37669E+3
9.69700E+0,2.48079E-2,2.48079E+2,2.40562E+3
9.64650E+0,2.53525E-2,2.53525E+2,2.44563E+3
9.59600E+0,2.59619E-2,2.59619E+2,2.49130E+3
9.54550E+0,2.67086E-2,2.67086E+2,2.54947E+3
9.49500E+0,2.74687E-2,2.74687E+2,2.60815E+3
9.44450E+0,2.82068E-2,2.82068E+2,2.66399E+3
9.39400E+0,2.90279E-2,2.90279E+2,2.72688E+3
9.34350E+0,2.97651E-2,2.97651E+2,2.78110E+3
9.29300E+0,3.05071E-2,3.05071E+2,2.83502E+3
9.24250E+0,3.14159E-2,3.14159E+2,2.90362E+3
9.19200E+0,3.22504E-2,3.22504E+2,2.96446E+3
9.14150E+0,3.31984E-2,3.31984E+2,3.03483E+3
9.09100E+0,3.41711E-2,3.41711E+2,3.10649E+3
9.04050E+0,3.51191E-2,3.51191E+2,3.17494E+3
8.99000E+0,3.59879E-2,3.59878E+2,3.23531E+3
8.93950E+0,3.68671E-2,3.68671E+2,3.29574E+3
8.88900E+0,3.75919E-2,3.75919E+2,3.34155E+3
8.83850E+0,3.84674E-2,3.84674E+2,3.39994E+3
8.78800E+0,3.93085E-2,3.93085E+2,3.45444E+3
8.73750E+0,3.99818E-2,3.99818E+2,3.49341E+3
8.68700E+0,4.05750E-2,4.05750E+2,3.52475E+3
8.63650E+0,4.10051E-2,4.10051E+2,3.54141E+3
8.58600E+0,4.13570E-2,4.13570E+2,3.55092E+3
