Tested at The Flinders University of South Australia

Cell Name:,CP156T_2
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,89.762
Jsat [Ln J vs. V] (A/m2): ,1.934E+1
Jsat [Ln J vs. V] (mA/cm2): ,1.934E+0
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,0.998



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,1.21241E-2,1.21241E+2,1.21241E+3
9.94950E+0,1.16644E-2,1.16644E+2,1.16055E+3
9.89900E+0,1.16091E-2,1.16091E+2,1.14918E+3
9.84850E+0,1.16253E-2,1.16253E+2,1.14492E+3
9.79800E+0,1.16034E-2,1.16034E+2,1.13690E+3
9.74750E+0,1.15919E-2,1.15919E+2,1.12992E+3
9.69700E+0,1.15538E-2,1.15538E+2,1.12037E+3
9.64650E+0,1.14832E-2,1.14832E+2,1.10773E+3
9.59600E+0,1.14012E-2,1.14012E+2,1.09406E+3
9.54550E+0,1.13335E-2,1.13335E+2,1.08184E+3
9.49500E+0,1.12228E-2,1.12228E+2,1.06561E+3
9.44450E+0,1.10989E-2,1.10989E+2,1.04823E+3
9.39400E+0,1.09692E-2,1.09692E+2,1.03044E+3
9.34350E+0,1.08204E-2,1.08204E+2,1.01100E+3
9.29300E+0,1.06296E-2,1.06296E+2,9.87813E+2
9.24250E+0,1.05028E-2,1.05028E+2,9.70723E+2
9.19200E+0,1.03006E-2,1.03006E+2,9.46835E+2
9.14150E+0,1.01109E-2,1.01109E+2,9.24284E+2
9.09100E+0,9.94015E-3,9.94015E+1,9.03659E+2
9.04050E+0,9.74655E-3,9.74655E+1,8.81137E+2
8.99000E+0,9.50623E-3,9.50623E+1,8.54610E+2
8.93950E+0,9.32217E-3,9.32217E+1,8.33355E+2
8.88900E+0,9.11999E-3,9.11999E+1,8.10676E+2
8.83850E+0,8.90636E-3,8.90636E+1,7.87189E+2
8.78800E+0,8.70132E-3,8.70132E+1,7.64672E+2
