Tested at The Flinders University of South Australia

Cell Name:,CP156V_5R
Notes:,
Cell Area (cm2):,0.100000
Temperature (C):,25.000000
Ideality [LnJ vs. V]: ,52.456
Jsat [Ln J vs. V] (A/m2): ,4.725E+0
Jsat [Ln J vs. V] (mA/cm2): ,4.725E-1
Schottky? : ,No
SBH [Ln J vs. V] (eV): ,0.000
R-Squared [Ln J vs. V]: ,1.000



Voltage (V), Current (A), Current Density (mA/cm2), Power Density (mW/cm2)
1.00000E+1,3.99046E-2,3.99046E+2,3.99046E+3
9.94950E+0,5.10902E-2,5.10902E+2,5.08322E+3
9.89900E+0,5.55305E-2,5.55305E+2,5.49697E+3
9.84850E+0,5.76925E-2,5.76925E+2,5.68185E+3
9.79800E+0,5.84946E-2,5.84946E+2,5.73130E+3
9.74750E+0,5.85518E-2,5.85518E+2,5.70734E+3
9.69700E+0,5.79576E-2,5.79576E+2,5.62015E+3
9.64650E+0,5.69429E-2,5.69429E+2,5.49300E+3
9.59600E+0,5.56650E-2,5.56650E+2,5.34162E+3
9.54550E+0,5.41334E-2,5.41334E+2,5.16731E+3
9.49500E+0,5.28326E-2,5.28326E+2,5.01646E+3
9.44450E+0,5.12409E-2,5.12409E+2,4.83945E+3
9.39400E+0,4.96168E-2,4.96168E+2,4.66100E+3
9.34350E+0,4.79832E-2,4.79832E+2,4.48331E+3
9.29300E+0,4.63810E-2,4.63810E+2,4.31019E+3
9.24250E+0,4.47578E-2,4.47578E+2,4.13674E+3
9.19200E+0,4.31490E-2,4.31490E+2,3.96626E+3
9.14150E+0,4.16441E-2,4.16441E+2,3.80690E+3
9.09100E+0,4.00629E-2,4.00629E+2,3.64212E+3
9.04050E+0,3.85790E-2,3.85790E+2,3.48773E+3
8.99000E+0,3.72276E-2,3.72276E+2,3.34676E+3
8.93950E+0,3.59898E-2,3.59898E+2,3.21730E+3
8.88900E+0,3.47271E-2,3.47271E+2,3.08689E+3
8.83850E+0,3.34902E-2,3.34902E+2,2.96003E+3
8.78800E+0,3.23448E-2,3.23448E+2,2.84246E+3
8.73750E+0,3.12376E-2,3.12376E+2,2.72939E+3
8.68700E+0,3.00770E-2,3.00770E+2,2.61279E+3
8.63650E+0,2.90604E-2,2.90604E+2,2.50980E+3
8.58600E+0,2.81096E-2,2.81096E+2,2.41349E+3
8.53550E+0,2.71769E-2,2.71769E+2,2.31968E+3
8.48500E+0,2.63300E-2,2.63300E+2,2.23410E+3
8.43450E+0,2.55012E-2,2.55012E+2,2.15090E+3
8.38400E+0,2.47202E-2,2.47202E+2,2.07254E+3
